"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000226","microtubule cytoskeleton organization",350,0.37801306471997,1.35195792206454,0.00295315681291358,0.153585367601174,0.147360622156536,2880,"tags=37%, list=31%, signal=27%","GOLGA8A/SPAG16/ARMC2/TACC2/IFT172/HAUS8/CENPJ/KATNAL2/TTLL3/DNAH1/SASS6/MNS1/MET/RACGAP1/NAV1/SYNE2/GEN1/CEP295/PEX14/NIN/PCNT/C2CD3/SIK3/NUMA1/WDR73/TTLL5/PRKCZ/POC1B/BICD1/CAPN6/UVRAG/CUL9/CROCC/DAG1/TTLL4/DISC1/NCKAP5/TUBGCP5/AKAP9/RTTN/KIZ/SAC3D1/CEP85/CDK2/WEE1/CCDC88B/PDE4DIP/SUN1/CETN3/NAT10/TTBK2/RMDN1/CDC14A/ALMS1/SMC1A/TRAF3IP1/GIT1/PKD1/OBSL1/STK36/TUBGCP6/CENPE/MAP7D3/RGS14/TNKS/FIGNL1/HOOK2/CEP350/TRIM36/CLUAP1/TUBD1/HAUS7/KATNBL1/SRGAP2/KAT2A/CCSAP/SPATA7/MAP7/CCDC88A/CDK5RAP2/BBS4/NEFH/STAG1/CCDC66/DNAL1/PIBF1/CEP250/RANBP9/ODF2/DRG1/USP33/CLASP1/ZBED3/GSK3B/CUL7/CEP120/NDE1/NAV3/HOOK3/MYH9/CETN2/WDR47/PKD2/NEK6/DLG1/DOCK7/ARHGEF7/CAMSAP1/ARHGEF2/PPP2R3C/MECP2/CDC14B/LZTS2/CCNL1/ABL1/GADD45A/EML2/SPAST/SETD2/BICD2/DCTN1/MDM1/MARK2/CCDC57/AXIN1/DDB1/CEP68/TTL/CEP192/DYRK1A/NCKAP5L"
"GO:0030194","positive regulation of blood coagulation",11,-0.689042173683791,-1.87745219242063,0.00350234041679272,0.163777760282297,0.157139921774806,507,"tags=36%, list=5%, signal=34%","PLAU/ENPP4/THBD/F3"
"GO:1900048","positive regulation of hemostasis",11,-0.689042173683791,-1.87745219242063,0.00350234041679272,0.163777760282297,0.157139921774806,507,"tags=36%, list=5%, signal=34%","PLAU/ENPP4/THBD/F3"
"GO:0046578","regulation of Ras protein signal transduction",117,0.455830671727519,1.53500166230145,0.00346837021334119,0.163777760282297,0.157139921774806,2626,"tags=40%, list=28%, signal=29%","AUTS2/KANK1/TAGAP/ADGRG1/MET/NET1/RASA4/BCL6/STK19/CYTH3/DENND1A/CBL/EPHB2/F2RL1/OPHN1/SCAI/DENND4C/LPAR2/RABGEF1/ITPKB/ABCA1/GIT1/FLCN/EPS8L1/RALGPS1/ARHGAP35/STARD13/NOTCH1/ARFGAP1/CYTH1/RASA3/ABL2/DENND3/MYO9B/DENND4A/CCDC125/ARRB1/OGT/PSD3/ARHGEF2/NOTCH2/MAPKAP1/IQSEC1/SYDE1/DENND4B/NF1/ABL1"
"GO:0099537","trans-synaptic signaling",272,0.400165726346552,1.41786337232403,0.00356178567115291,0.164924644361326,0.158240323161128,1925,"tags=30%, list=21%, signal=25%","PLCB1/SYN3/RPS6KA2/EGR2/ROR2/PRKCE/EGR3/BTBD9/SIPA1L1/CX3CR1/DYSF/APBA3/MME/AKAP12/STX3/TNF/CDH1/ABHD6/TRIO/SLC4A8/CDKL5/TMOD2/PRKCZ/EPHB2/GABRA3/CELF4/CPEB3/DAG1/DNM1/MCTP2/P2RX7/DISC1/EXOC4/EXT1/AKAP9/STXBP5/OPHN1/ADRB2/SYT11/SYNE1/DGKE/ABR/SLC12A6/SLC38A1/AKAP7/RETN/FBXL20/CEP89/PLCL2/GIT1/SYAP1/SNAP47/PRKCB/STX2/CLN3/PTPRA/IL1RAP/UNC13B/SLC6A6/TSHZ3/RGS14/CLSTN1/PLCL1/ZMYND8/BRAF/GRIA4/KIF1B/S1PR2/MINK1/ABAT/PDE9A/RAPGEF2/CACNB4/KAT2A/SYT1/SLC38A2/NEFH/KMT2A/ERC1/DTNA/PTK2B/SYNJ1"
"GO:0090263","positive regulation of canonical Wnt signaling pathway",68,0.502626901408695,1.60755081508483,0.00377362372783933,0.17303713462704,0.166024017867637,1382,"tags=26%, list=15%, signal=23%","DKK2/KANK1/TBL1X/JRK/EGFR/EDA/COL1A1/CAPRIN2/ADGRA2/FRAT1/SMAD3/SMURF2/CSNK1G1/GPRC5B/JUP/FAM53B/TNKS/LRRK1"
"GO:0006595","polyamine metabolic process",13,-0.649671854842317,-1.85141920727296,0.00417270725922092,0.187692346526671,0.180085260661113,1681,"tags=46%, list=18%, signal=38%","OAZ2/SAT2/DHPS/HDAC10/AZIN1/AOC1"
"GO:0034968","histone lysine methylation",29,0.618362380410612,1.72257416949995,0.00414268228312924,0.187692346526671,0.180085260661113,3030,"tags=76%, list=33%, signal=51%","AUTS2/SMYD3/KANSL3/SMYD2/SETD1B/EHMT1/DOT1L/KANSL1/SETBP1/ASH1L/KMT2A/EHMT2/SETD1A/OGT/MECP2/RBBP5/SETD2/KMT2B/HCFC1/SETDB2/SETDB1/WDR5"
"GO:0052548","regulation of endopeptidase activity",164,-0.276009316141526,-1.35206856720829,0.00427031938813858,0.190270928963948,0.182559334319132,1279,"tags=23%, list=14%, signal=20%","EIF2AK3/TIMP2/LGMN/CDKN2D/RPS27L/PDCD2/S100A8/PIH1D1/PSMB8/BAX/BID/PSENEN/CD44/FURIN/PPM1F/TRIAP1/DLC1/FAM162A/CIDEB/SERPINB1/TIMP1/PSME3/LAMTOR5/CYCS/FAS/PSMB9/TIMP3/VEGFA/SPOCK1/MUL1/FADD/SNCA/MYC/PLAUR/SERPINE2/BIRC3/F3"
"GO:0034311","diol metabolic process",17,-0.608904182343534,-1.88597209019046,0.00439984542257373,0.194209999353418,0.186338755968322,1250,"tags=59%, list=13%, signal=51%","SPTLC1/SGPP1/PCBD1/QDPR/PLPP1/SPTSSA/DHFR/SPHK2/PLPP3/SPR"
"GO:0007417","central nervous system development",477,0.360063771616364,1.29741956152249,0.00450791616469188,0.197137852276294,0.189147944337218,2373,"tags=30%, list=25%, signal=24%","PLCB1/FCGR2B/EGR2/ROR2/LRP5/TACC2/UNC5C/IMMP2L/LAMB1/TULP3/IFT172/DLG5/CX3CR1/ADGRG1/P2RY12/FUT10/IGF1R/C21orf91/TFAP2A/BMP7/C3/TRAPPC9/KDM4B/EGFR/SYNE2/PHLPP2/TNF/SLC2A1/CDH1/CEP290/FKRP/NDST1/NIN/WDR37/ANXA3/C2CD3/BMPR1A/CDK5RAP1/PAX8/MNAT1/SMO/LDB1/SZT2/RTN4RL1/PROX1/MED12/JARID2/PHACTR1/EPHB2/ATXN1/DAG1/IFT122/BTD/ADGRA2/MTOR/DISC1/EXT1/STK3/OPHN1/NAV2/RAD1/EZH1/B3GNT5/VPS13B/PLXNA3/SUDS3/EED/RERE/TRA2B/DHX37/SUN1/SEMA6B/ZSWIM6/BNIP3/AGTPBP1/MSI2/TTBK2/KDM7A/GIT1/NUMB/LHX2/CHD7/PKD1/STK36/TCTN1/HERC1/HES1/NCOA1/NR4A2/ARHGAP35/AXL/NOTCH1/CSNK2A2/PCDH18/METTL3/MINK1/LAMB2/SCYL1/ABAT/AKNA/CHD8/CLUAP1/RRM1/RAPGEF2/NCOA6/SRGAP2/KIF27/KAT2A/SLC38A2/BBS7/CDK5RAP2/LRP1/PDSS2/MBD1/BBS4/GIGYF2/ROR1/MYCBP2/SUFU/SETD1A/S100A1/EPHB3/ANKLE2/FZD3/DPCD/TSC1/GSK3B/SOS1/NSUN5/CLN8/PGAP1/CEP120/NDE1/SECISBP2/HOOK3/NIPBL/PTN/ROGDI/WDR47/HOXB3/PKD2/BPTF/DOCK7/FRS2/SCYL3"
"GO:1901342","regulation of vasculature development",144,-0.287759969701549,-1.35203087056919,0.00460714804373952,0.199628992757631,0.191538120022198,352,"tags=12%, list=4%, signal=12%","FOXC1/VEGFA/SPARC/ITGB8/ADM/RGCC/TNFAIP3/C5AR1/IL10/MAPK7/DCN/MDK/ECM1/ADAMTS1/CXCL8/PRL/F3/IL1B"
"GO:0048145","regulation of fibroblast proliferation",55,-0.400334352291732,-1.66340740772834,0.00492868388971765,0.211619763737604,0.203042910480713,1300,"tags=33%, list=14%, signal=28%","CD248/BRK1/FOSL2/EMD/CTNNB1/ZMPSTE24/BAX/FN1/NUPR1/BMI1/PEX2/SOD2/CDK4/TRIM32/B4GALT7/MYC/S100A6/CDKN1A"
"GO:0046823","negative regulation of nucleocytoplasmic transport",18,-0.573472638778032,-1.78299051734581,0.00501485139287045,0.213379667824569,0.204731486451468,593,"tags=28%, list=6%, signal=26%","UFM1/CDK5/CHP1/TXN/PKIG"
"GO:0030900","forebrain development",188,0.405885695862122,1.41843198757279,0.00536032431510582,0.226042961966471,0.216881543012505,2888,"tags=45%, list=31%, signal=32%","PLCB1/TACC2/LAMB1/ADGRG1/P2RY12/FUT10/IGF1R/C21orf91/TRAPPC9/EGFR/SYNE2/PHLPP2/SLC2A1/CDH1/NDST1/NIN/WDR37/ANXA3/BMPR1A/SMO/SZT2/RTN4RL1/PROX1/PHACTR1/EPHB2/DISC1/EXT1/OPHN1/EZH1/PLXNA3/TRA2B/SUN1/SEMA6B/ZSWIM6/BNIP3/AGTPBP1/NUMB/LHX2/CHD7/TCTN1/HERC1/HES1/NCOA1/NR4A2/ARHGAP35/AXL/NOTCH1/CSNK2A2/METTL3/AKNA/RRM1/RAPGEF2/SRGAP2/KAT2A/SLC38A2/BBS4/EPHB3/DPCD/TSC1/GSK3B/NSUN5/PGAP1/CEP120/NDE1/SECISBP2/HOOK3/WDR47/DOCK7/FRS2/BMP2/METTL14/MECP2/PSEN1/PEX13/NF1/SETD2/BTG2/RYK/DYNC2H1/SRF/KDM1A/LRRK2/CDK6/CXCR4/NRP2"
"GO:0001578","microtubule bundle formation",35,0.574197211838443,1.65231660809876,0.00549560992525207,0.229697041389076,0.220387524249745,1948,"tags=40%, list=21%, signal=32%","SPAG16/ARMC2/TTLL3/DNAH1/MNS1/NAV1/NUMA1/CAPN6/NCKAP5/STK36/CLUAP1/CDK5RAP2/CCDC66/DNAL1"
"GO:0034110","regulation of homotypic cell-cell adhesion",18,-0.570981938893261,-1.77524665307783,0.00571458494148181,0.23675425156683,0.227158708892698,71,"tags=28%, list=1%, signal=28%","C1QTNF1/SH2B3/PLAUR/SERPINE2/CD9"
"GO:0009988","cell-cell recognition",27,-0.529670530059847,-1.80892823698094,0.00579549531468045,0.238018472793355,0.228371691805028,1730,"tags=48%, list=19%, signal=39%","VDAC2/FOLR2/CD81/CCT2/CCT5/LY6K/CCT8/TCP1/CCT7/ST6GALNAC6/LGALS3/CCL21/CD9"
"GO:0097049","motor neuron apoptotic process",15,-0.604805622168776,-1.80565243424719,0.00587863026022452,0.239351471715866,0.229650664884452,1683,"tags=47%, list=18%, signal=38%","ZPR1/VPS54/BAX/SLC1A1/FAS/FADD/CRLF1"
"GO:0030501","positive regulation of bone mineralization",24,0.625243683304069,1.67274727894238,0.00596054575648613,0.240612458187042,0.230860544144604,1553,"tags=50%, list=17%, signal=42%","TFAP2A/BMP7/FBN2/BMPR1A/ACVR2A/P2RX7/ADRB2/SMAD3/ACVR2B/RXRB/ISG15/ANO6"
"GO:0071216","cellular response to biotic stimulus",159,-0.279556830113453,-1.33610093159575,0.00602355864911569,0.241095487286215,0.23132399629298,639,"tags=13%, list=7%, signal=12%","MAP2K3/DDIT3/CAPN2/CDK4/LITAF/VIM/LY86/PDCD1LG2/IGFBPL1/TNFAIP3/IL10/RARA/TICAM1/SPON2/GBP2/CXCL8/CXCL1/IL1B/CXCL3/CXCL2"
"GO:0048662","negative regulation of smooth muscle cell proliferation",26,-0.513163949085313,-1.73482330347472,0.00641556219676622,0.252916797468945,0.242666194123674,554,"tags=27%, list=6%, signal=25%","SOD2/GNA13/IGFBP5/TNFAIP3/IL10/IGFBP3/CDKN1A"
"GO:1903035","negative regulation of response to wounding",39,-0.438371583624109,-1.65157723021887,0.00653310380927614,0.252916797468945,0.242666194123674,139,"tags=28%, list=1%, signal=28%","C1QTNF1/PTPN6/SH2B3/PLAU/CASK/MDK/PLAUR/TFPI/SERPINE2/THBD/CD9"
"GO:0007411","axon guidance",77,0.485027032641647,1.57229420358814,0.00651009174765098,0.252916797468945,0.242666194123674,2221,"tags=40%, list=24%, signal=31%","EGR2/UNC5C/SEMA6A/BMP7/ALCAM/PTK2/TRIO/SMO/EPHB2/RPS6KA5/DAG1/EFNA1/EXT1/OPHN1/PTPRM/PLXNA3/SEMA6B/LHX2/ENAH/ARHGAP35/NOTCH1/LAMB2/KLF7/GATA3/SEMA4D/SEMA4B/MYCBP2/USP33/EPHB3/FZD3/SOS1"
"GO:0097485","neuron projection guidance",77,0.485027032641647,1.57229420358814,0.00651009174765098,0.252916797468945,0.242666194123674,2221,"tags=40%, list=24%, signal=31%","EGR2/UNC5C/SEMA6A/BMP7/ALCAM/PTK2/TRIO/SMO/EPHB2/RPS6KA5/DAG1/EFNA1/EXT1/OPHN1/PTPRM/PLXNA3/SEMA6B/LHX2/ENAH/ARHGAP35/NOTCH1/LAMB2/KLF7/GATA3/SEMA4D/SEMA4B/MYCBP2/USP33/EPHB3/FZD3/SOS1"
"GO:0046888","negative regulation of hormone secretion",26,-0.508935272021085,-1.72052766262355,0.00680145360968392,0.252939097626277,0.242687590465721,964,"tags=31%, list=10%, signal=28%","TSPO/PSMD9/JAGN1/CRY1/PTPN11/UCP2/OSM/IL1B"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",21,0.628727411568497,1.64707910133491,0.00677130000579173,0.252939097626277,0.242687590465721,1573,"tags=33%, list=17%, signal=28%","FCGR2B/PRKCE/PTK2/PLD2/YES1/VAV3/VAV2"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",21,0.628727411568497,1.64707910133491,0.00677130000579173,0.252939097626277,0.242687590465721,1573,"tags=33%, list=17%, signal=28%","FCGR2B/PRKCE/PTK2/PLD2/YES1/VAV3/VAV2"
"GO:0021537","telencephalon development",139,0.432296845853372,1.47273108491638,0.00669924692326536,0.252939097626277,0.242687590465721,1355,"tags=27%, list=15%, signal=24%","PLCB1/TACC2/LAMB1/ADGRG1/P2RY12/FUT10/IGF1R/TRAPPC9/EGFR/SYNE2/PHLPP2/SLC2A1/NIN/WDR37/ANXA3/SMO/SZT2/RTN4RL1/PROX1/PHACTR1/EPHB2/DISC1/EXT1/EZH1/PLXNA3/TRA2B/SUN1/SEMA6B/ZSWIM6/BNIP3/AGTPBP1/NUMB/LHX2/CHD7/TCTN1/HERC1/HES1/NCOA1"
"GO:0007596","blood coagulation",114,-0.302766136311322,-1.38514977772789,0.00661028641588859,0.252939097626277,0.242687590465721,911,"tags=17%, list=10%, signal=15%","C1QTNF1/ILK/MYL12A/FBLN1/PTPN6/SH2B3/PLAU/COL3A1/GNA13/VKORC1/P2RY1/MYL9/ENPP4/PLAUR/TFPI/SERPINE2/THBD/F3/CD9"
"GO:0006858","extracellular transport",12,0.725919697639361,1.6967240121729,0.00720845811056125,0.263876258839056,0.253181473484101,2288,"tags=75%, list=25%, signal=57%","SPAG16/DNAH1/RFX3/NPHP3/STK36/KIF27/WWP2/DPCD/ARRDC1"
"GO:0060998","regulation of dendritic spine development",32,0.585425085432198,1.66178097066481,0.00726316189902123,0.263876258839056,0.253181473484101,1486,"tags=38%, list=16%, signal=32%","DLG5/TIAM1/C21orf91/CDKL5/EPHB2/CPEB3/CAPRIN2/EFNA1/DISC1/TANC2/MAPK6/ZMYND8"
"GO:0007599","hemostasis",117,-0.299430562263562,-1.36159875437324,0.00716232687672801,0.263876258839056,0.253181473484101,911,"tags=16%, list=10%, signal=15%","C1QTNF1/ILK/MYL12A/FBLN1/PTPN6/SH2B3/PLAU/COL3A1/GNA13/VKORC1/P2RY1/MYL9/ENPP4/PLAUR/TFPI/SERPINE2/THBD/F3/CD9"
"GO:0061077","chaperone-mediated protein folding",65,-0.360877075654069,-1.49680267635171,0.00738267833028087,0.266170914152035,0.255383127455678,2113,"tags=42%, list=23%, signal=32%","PPIB/HSPE1/PDCD5/CCT4/PFDN5/DNAJC7/PEX19/CLU/HSPA8/HSPB6/UNC45A/CCT2/CCT5/PFDN4/HSPA5/HSPA13/HSPH1/CRTAP/FKBP4/CCT8/DFFA/CCT6A/TCP1/CCT7/SDF2L1/PFDN6/HSPA2"
"GO:0043087","regulation of GTPase activity",183,0.396086415471787,1.37683728448083,0.00761189990829308,0.272356085355062,0.261317616468913,2434,"tags=38%, list=26%, signal=28%","SLC27A4/DOCK9/AGAP1/RAP1GAP2/SIPA1L1/TIAM1/GARNL3/TBC1D16/ADRB1/MET/NET1/RASA4/PTK2/TBC1D22A/TBC1D2/SGSM2/RGL3/CDKL5/GNB5/AGAP4/TIAM2/TBCK/F2RL1/ARHGAP25/LRCH1/ABR/PLXNA3/TBC1D17/SIPA1L3/ARHGAP22/TBC1D5/TBC1D2B/RALGPS2/RAPGEF1/DOCK10/RALGAPA2/PBXIP1/ARHGAP27/AGAP5/RALGPS1/BVES/TBC1D12/VAV3/BCAR3/RAPGEF6/VAV2/RAPGEF2/SRGAP2/SIPA1L2/ALS2CL/C9orf72/FGD2/SEMA4D/FGD6/FGD5/EPHB3/CCL4/CCDC125/TSC1/GSK3B/SOS2/SOS1/CCL3/DOCK7/LIMS1/ARHGEF7/FGD3/AGAP3/DOCK8"
"GO:0050804","modulation of chemical synaptic transmission",197,0.399067348513722,1.39606239048535,0.00770157930880096,0.273492925379451,0.262408380881584,1913,"tags=31%, list=21%, signal=26%","PLCB1/SYN3/EGR2/ROR2/PRKCE/BTBD9/SIPA1L1/CX3CR1/DYSF/MME/AKAP12/STX3/TNF/CDH1/ABHD6/TRIO/SLC4A8/CDKL5/PRKCZ/EPHB2/CELF4/CPEB3/DAG1/DNM1/MCTP2/DISC1/STXBP5/OPHN1/ADRB2/SYT11/SYNE1/DGKE/ABR/SLC38A1/AKAP7/RETN/FBXL20/PLCL2/GIT1/SYAP1/PRKCB/CLN3/PTPRA/SLC6A6/TSHZ3/RGS14/CLSTN1/PLCL1/ZMYND8/BRAF/GRIA4/S1PR2/PDE9A/RAPGEF2/CACNB4/KAT2A/SYT1/SLC38A2/NEFH/KMT2A/ERC1/PTK2B"
"GO:0046827","positive regulation of protein export from nucleus",15,-0.586375373505415,-1.7506287669019,0.00794602997089199,0.275949261415609,0.264765162729799,1435,"tags=27%, list=15%, signal=23%","PPM1A/EMD/BAG3/IL1B"
"GO:0048525","negative regulation of viral process",58,0.496615711209095,1.54512333237701,0.0079141740239463,0.275949261415609,0.264765162729799,1556,"tags=33%, list=17%, signal=27%","MX1/RSAD2/OAS2/IFIT1/OAS3/TNF/CIITA/TRIM25/PROX1/OAS1/TRIM21/MAVS/ZC3HAV1/LY6E/FAM111A/INPP5K/ISG15/TRIM14/IFIT5"
"GO:0050817","coagulation",115,-0.299727707512032,-1.37478683181444,0.00784728608914045,0.275949261415609,0.264765162729799,911,"tags=17%, list=10%, signal=15%","C1QTNF1/ILK/MYL12A/FBLN1/PTPN6/SH2B3/PLAU/COL3A1/GNA13/VKORC1/P2RY1/MYL9/ENPP4/PLAUR/TFPI/SERPINE2/THBD/F3/CD9"
"GO:0045324","late endosome to vacuole transport",33,-0.442610225769891,-1.60087493887917,0.00804167232296962,0.277232250959018,0.265996153287624,2382,"tags=55%, list=26%, signal=41%","VPS36/TSG101/PTPN23/LEPROTL1/TMEM50A/CHMP2A/CHMP7/MVB12A/VPS28/CHMP2B/TMEM50B/CHMP6/CHMP4A/CHMP5/VPS25/LEPROT/VTA1/VPS37A"
"GO:0045765","regulation of angiogenesis",143,-0.288636401929287,-1.35459093619841,0.00811417187862723,0.27770459262867,0.26644935116316,352,"tags=13%, list=4%, signal=12%","FOXC1/VEGFA/SPARC/ITGB8/ADM/RGCC/TNFAIP3/C5AR1/IL10/MAPK7/DCN/MDK/ECM1/ADAMTS1/CXCL8/PRL/F3/IL1B"
"GO:0006670","sphingosine metabolic process",11,-0.650590192184442,-1.77268101915135,0.00830757635342514,0.282278295807388,0.27083768422185,1250,"tags=55%, list=13%, signal=47%","SPTLC1/SGPP1/PLPP1/SPTSSA/SPHK2/PLPP3"
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c",11,-0.647630280972328,-1.76461606753185,0.00868806880536105,0.293098206912288,0.28121906922616,2173,"tags=91%, list=23%, signal=70%","UQCR11/UQCRQ/UQCRH/UQCR10/CYC1/UQCRB/UQCRFS1/UQCRC1/UQCRC2/CYCS"
"GO:0006882","intracellular zinc ion homeostasis",21,-0.527690048304373,-1.73968743138436,0.00889177392773979,0.297842895466064,0.285771457700036,1258,"tags=43%, list=14%, signal=37%","SLC39A7/TMC8/S100A8/MT1X/SLC39A13/SLC1A1/SLC30A1/MT1E/MT1F"
"GO:0036499","PERK-mediated unfolded protein response",17,0.660094608354782,1.65997694628194,0.00939053805232472,0.312334586064293,0.299675806636456,151,"tags=12%, list=2%, signal=12%","AGR2/ABCA7"
"GO:0044743","protein transmembrane import into intracellular organelle",34,-0.437685221173065,-1.60287163546679,0.00968441807521453,0.319856689295372,0.306893042427667,1376,"tags=35%, list=15%, signal=30%","DNAJC15/PAM16/TIMM50/ROMO1/PEX2/TOMM40L/PEX6/TIMM23B/PEX7/TIMM17A/GRPEL2/TIMM23"
"GO:0060043","regulation of cardiac muscle cell proliferation",15,0.681084192841884,1.66896034379454,0.00978620248195322,0.320973849460174,0.307964924596554,1940,"tags=47%, list=21%, signal=37%","RBP4/BMPR1A/JARID2/TGFBR3/NOTCH1/PIM1/SAV1"
"GO:0010155","regulation of proton transport",10,-0.66776666399962,-1.74675468981247,0.0100007942796256,0.323518845086792,0.31040677270215,701,"tags=80%, list=8%, signal=74%","TMSB4X/NDUFA4/TCIRG1/PHB2/COX17/CHP1/SPHK2/PPIF"
"GO:0042476","odontogenesis",48,0.514121973219684,1.55275509745269,0.0099445587212645,0.323518845086792,0.31040677270215,1211,"tags=33%, list=13%, signal=29%","CSF3R/LAMB1/LAMA5/TFAP2A/BMP7/COL1A2/EDA/BMPR1A/SMO/MSX2/COL1A1/PERP/ACVR2A/ACVR2B/STIM1/PRKCB"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen",15,-0.577677297358145,-1.7246605850714,0.0102952385535024,0.326338333477799,0.313111988504613,2456,"tags=87%, list=26%, signal=64%","COX6B1/COX5B/COX7C/NDUFA4/COX7A2L/COX7A2/COX5A/COX6A1/COX4I1/COX7B/COX6C/CYCS/COX7A1"
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal",14,0.694285336213118,1.6763617169143,0.010233671618736,0.326338333477799,0.313111988504613,944,"tags=43%, list=10%, signal=39%","RPS6KA2/PDE4D/ADRB1/F2RL1/ADRB2/SLC2A5"
"GO:0048048","embryonic eye morphogenesis",17,0.657507977381086,1.65347220024928,0.0101781418208949,0.326338333477799,0.313111988504613,1297,"tags=47%, list=14%, signal=41%","IFT172/TFAP2A/BMP7/FBN2/PROX1/FBN1/PHACTR4/HIPK2"
"GO:1902622","regulation of neutrophil migration",26,-0.492837172658093,-1.66610576107269,0.010567710374853,0.332741974002873,0.319256092377139,293,"tags=23%, list=3%, signal=22%","RAC2/IL1R1/C5AR1/MDK/CXCL8/CCL21"
"GO:0045821","positive regulation of glycolytic process",13,0.67009362644139,1.59445844651803,0.0108188119919805,0.336166112092919,0.322541451699971,732,"tags=38%, list=8%, signal=35%","RPTOR/INSR/ZBTB20/P2RX7/MTOR"
"GO:0048596","embryonic camera-type eye morphogenesis",13,0.669977990919409,1.59418329685615,0.0108188119919805,0.336166112092919,0.322541451699971,1297,"tags=46%, list=14%, signal=40%","IFT172/TFAP2A/BMP7/PROX1/PHACTR4/HIPK2"
